Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,94.820000,95.000000,93.349998,94.260002,83.935959,5426800
2019-07-19,94.800003,94.870003,93.370003,93.559998,83.312622,3484400
2019-07-22,94.459999,94.580002,93.849998,94.040001,83.740051,2617900
2019-07-23,94.330002,94.379997,93.449997,93.680000,83.419479,2882100
2019-07-24,92.570000,93.339996,92.169998,93.320000,83.098907,1733200
2019-07-25,92.910004,92.980003,91.870003,91.989998,81.914581,1570100
2019-07-26,93.139999,93.220001,92.910004,93.190002,82.983154,1675500
2019-07-29,92.360001,92.529999,91.980003,92.129997,82.039238,1530500
2019-07-30,91.570000,91.680000,91.239998,91.639999,81.602913,1572300
2019-07-31,91.019997,92.519997,90.900002,91.580002,81.549492,1298000
2019-08-01,91.699997,92.470001,91.449997,92.309998,82.199524,1110200
2019-08-02,92.510002,92.580002,91.599998,92.180000,82.083771,1308300
2019-08-05,91.610001,91.820000,89.959999,90.720001,80.783684,1172200
2019-08-06,91.080002,91.610001,86.739998,88.220001,78.557503,6754100
2019-08-07,88.709999,89.010002,87.570000,88.800003,79.073975,6018900
2019-08-08,90.099998,91.790001,89.910004,91.230003,81.237831,1972400
2019-08-09,91.379997,91.540001,90.449997,90.820000,80.872726,1425800
2019-08-12,91.550003,91.790001,90.779999,91.099998,81.122055,1471800
2019-08-13,90.690002,91.379997,90.570000,91.120003,81.139877,1968100
2019-08-14,90.540001,90.779999,88.970001,89.010002,79.260979,1457400
2019-08-15,88.239998,89.040001,88.110001,88.580002,78.878067,1479000
2019-08-16,88.849998,89.559998,88.809998,89.470001,79.670593,1257600
2019-08-19,90.169998,90.169998,89.260002,89.480003,79.679497,1123100
2019-08-20,89.699997,89.800003,89.059998,89.080002,79.323303,1754000
2019-08-21,90.080002,90.540001,89.959999,90.120003,80.249397,2137600
2019-08-22,89.250000,89.639999,88.879997,89.000000,79.252075,1532700
2019-08-23,89.449997,89.919998,88.209999,88.440002,78.753410,2114700
2019-08-26,88.010002,88.550003,87.970001,88.519997,78.824638,859500
2019-08-27,89.230003,89.910004,89.000000,89.370003,79.581543,1179300
2019-08-28,88.839996,89.410004,88.610001,88.980003,79.234261,975100
2019-08-29,89.360001,89.470001,88.930000,89.010002,79.260979,976300
2019-08-30,90.699997,90.959999,89.650002,90.110001,80.240494,1527900
2019-09-03,88.870003,90.010002,88.839996,89.879997,80.035675,2018200
2019-09-04,89.970001,90.040001,89.160004,89.199997,79.430161,1357900
2019-09-05,89.629997,89.849998,89.269997,89.529999,79.724022,1119300
2019-09-06,89.800003,90.199997,89.629997,89.709999,79.884308,1219000
2019-09-09,89.389999,89.820000,88.870003,89.620003,79.804161,2163800
2019-09-10,87.690002,88.809998,87.080002,88.540001,78.842453,2153100
2019-09-11,88.040001,88.949997,88.000000,88.879997,79.145210,1182000
2019-09-12,88.699997,89.559998,88.610001,89.489998,79.688393,2559400
2019-09-13,87.650002,87.839996,86.900002,86.989998,77.462219,2523300
2019-09-16,86.650002,87.029999,86.070000,86.139999,76.705322,1153100
2019-09-17,86.379997,86.809998,86.150002,86.529999,77.052597,2376600
2019-09-18,86.290001,86.629997,85.849998,86.279999,76.829979,1424200
2019-09-19,86.470001,86.730003,86.339996,86.349998,76.892319,901900
2019-09-20,87.639999,87.800003,86.769997,87.070000,77.533455,1913000
2019-09-23,86.720001,87.000000,86.279999,86.610001,77.123833,1941800
2019-09-24,86.849998,87.089996,86.220001,86.449997,76.981361,1360600
2019-09-25,85.839996,85.940002,85.360001,85.540001,76.171036,1336300
2019-09-26,86.620003,87.580002,86.459999,86.879997,77.364265,2423100
2019-09-27,86.980003,87.400002,86.879997,87.400002,77.827309,2326300
2019-09-30,86.529999,87.190002,86.449997,86.900002,77.382072,1463100
2019-10-01,86.389999,86.529999,85.680000,86.040001,76.616264,2343400
2019-10-02,84.440002,84.690002,83.970001,84.349998,75.111366,2224500
2019-10-03,84.510002,85.239998,84.230003,85.190002,75.859367,1914900
2019-10-04,85.699997,85.949997,85.419998,85.940002,76.527214,1684300
2019-10-07,86.300003,86.860001,86.209999,86.220001,76.776550,1930500
2019-10-08,85.480003,85.870003,85.050003,85.320000,75.975128,1517000
2019-10-09,85.669998,85.940002,85.320000,85.690002,76.304604,1354200
2019-10-10,85.019997,86.059998,85.010002,85.930000,76.518311,1874000
2019-10-11,86.720001,87.180000,86.519997,86.599998,77.114929,1124800
2019-10-14,85.820000,86.510002,85.599998,85.930000,76.518311,1235100
2019-10-15,86.029999,86.809998,85.889999,86.699997,77.203979,1378600
2019-10-16,86.529999,87.110001,86.449997,87.000000,77.471123,2004000
2019-10-17,87.599998,87.650002,87.070000,87.230003,77.675941,1358800
2019-10-18,86.540001,86.919998,86.370003,86.879997,77.364265,995900
2019-10-21,86.510002,86.830002,85.919998,86.559998,77.079315,2311000
2019-10-22,85.930000,87.379997,85.919998,86.970001,77.444405,4072800
2019-10-23,86.790001,86.870003,86.239998,86.629997,77.141647,2028300
2019-10-24,86.910004,87.330002,86.709999,87.239998,77.684837,1785300
2019-10-25,87.169998,87.769997,86.970001,87.309998,77.747162,1564000
2019-10-28,87.209999,87.589996,86.889999,86.919998,77.399887,1744000
2019-10-29,87.290001,88.519997,87.250000,88.389999,78.708878,1707700
2019-10-30,87.080002,87.620003,86.989998,87.610001,78.014313,1958500
2019-10-31,87.349998,87.559998,87.019997,87.440002,77.862938,1875700
2019-11-01,87.519997,87.820000,87.480003,87.629997,78.032120,906100
2019-11-04,88.970001,89.000000,87.930000,87.930000,78.299263,1253200
2019-11-05,87.410004,87.519997,86.849998,86.889999,77.373169,2361100
2019-11-06,86.919998,87.720001,86.910004,87.459999,77.880737,4211000
2019-11-07,87.150002,87.260002,86.800003,86.989998,77.462219,1183900
2019-11-08,87.809998,88.459999,87.610001,88.370003,78.691071,1373100
2019-11-11,88.500000,88.919998,88.370003,88.629997,78.922592,887100
2019-11-12,89.260002,89.589996,89.199997,89.290001,79.510307,804900
2019-11-13,89.669998,89.949997,89.529999,89.860001,80.017876,852000
2019-11-14,89.330002,89.660004,89.160004,89.510002,79.706215,764500
2019-11-15,89.400002,90.220001,89.370003,90.040001,80.178162,1155700
2019-11-18,90.180000,90.559998,90.000000,90.330002,80.436401,1019600
2019-11-19,89.900002,90.440002,89.529999,90.400002,80.498734,2829200
2019-11-20,90.279999,90.690002,90.230003,90.529999,80.614487,1310200
2019-11-21,90.080002,90.739998,89.870003,90.529999,80.614487,1478200
2019-11-22,90.949997,91.050003,90.220001,90.480003,80.569969,907000
2019-11-25,90.290001,91.430000,90.209999,91.300003,81.300163,3090500
2019-11-26,91.599998,92.199997,91.550003,92.120003,82.030342,2127200
2019-11-27,92.080002,92.440002,92.040001,92.190002,82.092674,1371900
2019-11-29,92.019997,92.389999,92.000000,92.300003,82.190628,1324700
2019-12-02,91.690002,91.690002,91.000000,91.430000,81.415916,1748800
2019-12-03,90.430000,91.050003,90.330002,91.019997,81.050819,1780400
2019-12-04,91.279999,91.680000,90.989998,91.559998,81.531670,1342300
2019-12-05,91.970001,91.970001,91.470001,91.639999,81.602913,1242200
2019-12-06,92.309998,92.459999,92.010002,92.070000,81.985817,932100
2019-12-09,92.089996,92.779999,92.070000,92.529999,82.395432,2389200
2019-12-10,92.510002,92.860001,92.279999,92.800003,82.635864,1702500
2019-12-11,92.419998,93.150002,92.419998,93.040001,82.849571,3012300
2019-12-12,92.739998,93.160004,92.459999,93.059998,82.867386,1377200
2019-12-13,92.730003,93.250000,92.650002,92.989998,82.805054,1365200
2019-12-16,92.949997,93.349998,92.870003,93.070000,82.876297,2271000
2019-12-17,93.800003,93.839996,93.419998,93.610001,83.357147,1305300
2019-12-18,94.050003,94.180000,93.070000,93.250000,83.036583,1418700
2019-12-19,94.269997,94.360001,93.970001,94.269997,83.944855,1654200
2019-12-20,94.250000,94.550003,94.070000,94.290001,83.962669,1672700
2019-12-23,95.010002,95.070000,94.699997,94.870003,84.479149,1624700
2019-12-24,94.709999,94.910004,94.529999,94.820000,84.434624,433600
2019-12-26,95.000000,95.059998,94.639999,94.809998,84.425713,730400
2019-12-27,95.489998,95.660004,95.180000,95.370003,84.924385,1083700
2019-12-30,95.510002,95.529999,94.459999,94.550003,84.194191,883900
2019-12-31,94.610001,94.699997,94.190002,94.690002,84.318863,1021100
2020-01-02,94.690002,95.470001,94.500000,94.949997,84.550377,1213000
2020-01-03,94.110001,95.279999,94.099998,94.790001,84.407898,1062300
2020-01-06,94.669998,95.430000,94.639999,95.430000,84.977814,1487600
2020-01-07,95.089996,95.089996,94.430000,94.480003,84.131859,1150200
2020-01-08,94.489998,94.879997,94.349998,94.480003,84.131859,982100
2020-01-09,94.860001,95.139999,94.620003,94.769997,84.390091,768200
2020-01-10,94.459999,94.480003,93.790001,93.860001,83.579765,1706900
2020-01-13,93.919998,93.980003,93.470001,93.709999,83.446198,1582700
2020-01-14,94.089996,94.480003,93.980003,94.379997,84.042809,1084000
2020-01-15,94.830002,95.110001,94.559998,94.599998,84.238708,1546600
2020-01-16,95.070000,95.120003,94.730003,95.099998,84.683945,1441100
2020-01-17,95.720001,96.059998,95.400002,95.930000,85.423042,1854700
2020-01-21,95.639999,95.970001,95.180000,95.190002,84.764091,2616700
2020-01-22,95.320000,95.489998,94.709999,95.209999,84.781898,2763000
2020-01-23,95.089996,95.169998,94.449997,94.919998,84.523666,2122800
2020-01-24,95.000000,95.209999,93.650002,93.870003,83.588669,5575300
2020-01-27,93.050003,94.040001,92.959999,93.699997,83.437286,1410100
2020-01-28,94.489998,95.720001,94.389999,95.540001,85.075768,2442200
2020-01-29,96.230003,96.779999,95.639999,95.739998,85.253853,3156700
2020-01-30,95.610001,95.919998,95.040001,95.919998,85.414139,1849800
2020-01-31,95.150002,95.330002,94.209999,94.510002,84.158577,2067100
2020-02-03,94.339996,94.839996,94.150002,94.250000,83.927048,1615100
2020-02-04,94.459999,95.339996,94.410004,95.099998,84.683945,1312800
2020-02-05,96.629997,96.639999,96.029999,96.370003,85.814850,2897100
2020-02-06,96.250000,97.000000,96.029999,96.959999,86.340225,2116800
2020-02-07,96.639999,96.839996,95.739998,95.830002,85.334000,1586700
2020-02-10,96.169998,97.449997,96.110001,97.419998,86.749847,1455000
2020-02-11,97.820000,98.290001,97.779999,98.230003,87.471130,1862300
2020-02-12,98.339996,99.839996,97.739998,99.010002,88.165703,3000200
2020-02-13,97.889999,98.269997,97.730003,97.769997,87.061508,1676100
2020-02-14,97.709999,97.820000,97.269997,97.629997,86.936844,1058200
2020-02-18,96.970001,97.470001,96.940002,97.199997,86.553940,1130800
2020-02-19,97.360001,97.660004,97.190002,97.220001,86.571754,1331600
2020-02-20,97.050003,97.089996,95.879997,96.290001,85.743614,1283400
2020-02-21,96.190002,96.959999,95.970001,96.760002,86.162140,1452600
2020-02-24,92.720001,93.669998,89.970001,90.080002,80.213783,4167900
2020-02-25,90.570000,90.629997,87.459999,87.949997,78.317070,7630900
2020-02-26,88.589996,89.370003,86.860001,87.110001,77.569077,5514300
2020-02-27,86.750000,88.379997,85.970001,86.019997,76.598457,4530900
2020-02-28,83.930000,84.809998,83.050003,83.959999,74.764084,4826000
2020-03-02,85.599998,87.160004,84.529999,86.870003,77.355370,3202300
2020-03-03,85.739998,86.650002,83.209999,83.620003,77.163422,2425900
2020-03-04,86.699997,87.870003,85.779999,87.650002,80.882256,2416500
2020-03-05,85.430000,86.349998,85.050003,85.809998,79.184319,2388900
2020-03-06,84.330002,85.830002,83.970001,85.720001,79.101273,5624700
2020-03-09,82.949997,83.769997,80.529999,81.459999,75.170204,5811000
2020-03-10,84.959999,85.559998,82.269997,84.949997,78.390724,5580300
2020-03-11,83.279999,83.639999,81.559998,82.139999,75.797691,2626200
2020-03-12,76.190002,77.970001,72.160004,74.070000,68.350807,5738000
2020-03-13,79.209999,79.690002,73.809998,79.610001,73.463051,4352400
2020-03-16,70.070000,76.160004,69.180000,73.139999,67.492622,5888200
2020-03-17,73.809998,77.510002,73.000000,76.949997,71.008430,3689700
2020-03-18,73.699997,75.750000,71.570000,74.959999,69.172089,4221600
2020-03-19,75.139999,77.760002,74.379997,75.559998,69.725761,4822900
2020-03-20,75.949997,76.760002,72.169998,72.419998,66.828209,3552700
2020-03-23,73.730003,74.489998,70.230003,70.669998,65.213333,3714400
2020-03-24,73.900002,74.300003,72.029999,73.559998,67.880188,2877700
2020-03-25,75.540001,78.059998,74.269997,76.889999,70.953064,3623600
2020-03-26,76.889999,79.930000,76.860001,79.739998,73.583008,2677600
2020-03-27,77.540001,81.040001,77.160004,79.279999,73.158524,2653700
2020-03-30,80.559998,82.180000,80.430000,81.900002,75.576225,2864800
2020-03-31,81.290001,83.209999,80.599998,82.449997,76.083763,2764300
2020-04-01,81.010002,82.430000,80.419998,80.930000,74.681129,1979500
2020-04-02,81.980003,83.620003,81.489998,83.599998,77.144966,1882700
2020-04-03,83.699997,84.269997,82.769997,83.639999,77.181877,1598500
2020-04-06,85.099998,86.169998,84.800003,85.730003,79.110504,2018200
2020-04-07,86.510002,86.580002,83.779999,83.989998,77.504845,2090100
2020-04-08,84.709999,86.239998,84.029999,85.620003,79.008995,1524500
2020-04-09,85.000000,85.589996,84.510002,84.849998,78.298447,2245300
2020-04-13,85.000000,85.330002,83.910004,84.199997,77.698631,1453400
2020-04-14,86.330002,86.779999,85.739998,86.220001,79.562668,4104000
2020-04-15,84.720001,86.300003,84.230003,85.610001,78.999771,1744200
2020-04-16,87.540001,87.750000,86.639999,87.540001,80.780746,1642300
2020-04-17,88.809998,89.430000,88.129997,89.290001,82.395622,2219100
2020-04-20,89.730003,91.360001,89.529999,89.779999,82.847786,3097300
2020-04-21,88.760002,89.099998,87.980003,88.269997,81.454376,3280400
2020-04-22,89.290001,89.330002,88.220001,88.300003,81.482063,2214600
2020-04-23,88.269997,90.400002,87.769997,88.099998,81.297508,2546100
2020-04-24,88.209999,89.370003,87.750000,89.050003,82.174156,1775300
2020-04-27,89.980003,90.500000,89.480003,89.589996,82.672455,2022100
2020-04-28,90.480003,90.580002,87.550003,88.040001,81.242142,3462700
2020-04-29,87.339996,87.589996,85.660004,85.709999,79.092041,2953500
2020-04-30,85.930000,85.940002,84.589996,84.730003,78.187721,2183200
2020-05-01,84.000000,84.300003,82.970001,83.410004,76.969635,1401800
2020-05-04,84.080002,84.199997,83.370003,84.000000,77.514084,1598800
2020-05-05,84.620003,85.330002,84.529999,84.750000,78.206169,1613600
2020-05-06,85.379997,86.120003,85.010002,85.349998,78.759842,958200
2020-05-07,85.290001,85.470001,83.940002,84.669998,78.132347,1292300
2020-05-08,85.139999,85.300003,84.690002,84.930000,78.372269,1555200
2020-05-11,84.860001,86.910004,84.779999,86.589996,79.904091,1640200
2020-05-12,86.440002,86.599998,85.059998,85.150002,78.575287,1438500
2020-05-13,85.480003,86.150002,84.820000,85.199997,78.621422,1805600
2020-05-14,82.860001,84.239998,82.699997,84.029999,77.541763,2248000
2020-05-15,84.239998,84.550003,83.169998,84.019997,77.532532,1494700
2020-05-18,84.779999,85.419998,84.620003,84.849998,78.298447,1497900
2020-05-19,84.989998,85.650002,84.750000,85.230003,78.649109,1818200
2020-05-20,85.739998,86.129997,85.360001,85.949997,79.313515,2912600
2020-05-21,86.199997,86.220001,84.570000,84.989998,78.427635,1696000
2020-05-22,83.849998,84.930000,83.510002,84.910004,78.353821,1356700
2020-05-26,85.129997,85.540001,84.839996,85.050003,78.483009,1847900
2020-05-27,84.239998,84.510002,83.250000,84.449997,77.929337,1838100
2020-05-28,85.070000,87.279999,85.019997,86.279999,79.618034,2806200
2020-05-29,87.330002,87.589996,85.820000,87.430000,80.679245,2565800
2020-06-01,87.120003,87.389999,86.089996,86.680000,79.987152,1089700
2020-06-02,85.839996,86.459999,85.589996,86.459999,79.784134,1665900
2020-06-03,85.550003,85.989998,85.419998,85.699997,79.082817,1676700
2020-06-04,85.500000,86.339996,84.940002,85.120003,78.547607,1801100
2020-06-05,85.669998,86.449997,85.500000,85.889999,79.258148,1533300
2020-06-08,85.739998,86.209999,85.180000,85.669998,79.055138,1956200
2020-06-09,88.019997,89.339996,87.769997,88.430000,81.602028,2106600
2020-06-10,88.559998,88.709999,87.870003,88.000000,81.205231,1631100
2020-06-11,87.559998,87.699997,84.290001,84.400002,77.883202,1758400
2020-06-12,85.139999,85.339996,83.400002,84.349998,77.837051,1852800
2020-06-15,85.400002,85.760002,84.769997,85.160004,78.584518,1813600
2020-06-16,87.279999,87.449997,86.489998,86.760002,80.060974,2498200
2020-06-17,89.190002,89.680000,88.970001,89.489998,82.580177,4152100
2020-06-18,89.889999,90.419998,89.339996,89.660004,82.737053,2227300
2020-06-19,90.870003,91.440002,90.599998,91.099998,84.065865,2384600
2020-06-22,90.669998,90.709999,89.800003,90.620003,83.622932,2214800
2020-06-23,90.860001,91.430000,90.459999,90.459999,83.475288,1145100
2020-06-24,89.959999,90.540001,88.440002,88.800003,81.943459,1271600
2020-06-25,88.790001,89.639999,88.309998,89.599998,82.681686,1335600
2020-06-26,88.570000,88.779999,86.849998,87.099998,80.374718,1876900
2020-06-29,88.019997,88.019997,87.010002,87.330002,80.586960,1196000
2020-06-30,86.489998,87.650002,86.089996,87.339996,80.596184,1500400
2020-07-01,87.470001,88.190002,87.040001,87.849998,81.066811,1200800
2020-07-02,87.459999,88.070000,87.389999,87.570000,80.808426,1101100
2020-07-06,88.400002,88.870003,88.260002,88.459999,81.629707,1043300
2020-07-07,88.029999,88.500000,87.720001,87.800003,81.020676,1002500
2020-07-08,87.699997,88.120003,87.480003,88.120003,81.315971,856500
2020-07-09,88.199997,88.440002,86.910004,87.339996,80.596184,1018800
2020-07-10,87.169998,87.309998,86.570000,87.010002,80.291672,1194700
2020-07-13,86.690002,87.379997,85.959999,86.080002,79.433479,1411000
2020-07-14,86.150002,87.570000,85.930000,87.470001,80.716148,1546400
2020-07-15,87.849998,88.519997,87.379997,87.870003,81.085266,1351000
2020-07-16,87.120003,87.449997,86.839996,87.389999,80.642326,886600
2020-07-17,87.510002,88.360001,87.489998,88.169998,81.362099,1242800
2020-07-20,88.660004,89.029999,87.540001,88.010002,81.214455,1963500
2020-07-21,87.230003,87.309998,85.860001,86.019997,79.378105,2579500
2020-07-22,86.800003,86.900002,85.930000,86.500000,79.821045,2705200
2020-07-23,86.360001,86.449997,84.730003,84.889999,78.335358,2617000
2020-07-24,84.769997,84.769997,83.809998,84.220001,77.717094,1968400
2020-07-27,84.339996,84.860001,84.309998,84.709999,78.169258,1445900
2020-07-28,84.370003,84.820000,84.010002,84.010002,77.523308,1332400
2020-07-29,84.000000,84.739998,83.699997,84.410004,77.892426,1407400
2020-07-30,83.080002,84.349998,83.040001,84.230003,77.726326,1968900
2020-07-31,83.080002,84.070000,81.559998,82.139999,75.797691,2341200
2020-08-03,83.879997,84.620003,83.559998,83.650002,77.191109,2409100
2020-08-04,83.650002,84.419998,83.360001,84.150002,77.652504,2115500
2020-08-05,84.209999,84.370003,83.320000,83.419998,76.978867,1067200
2020-08-06,83.470001,83.750000,82.940002,83.410004,76.969635,1415700
2020-08-07,82.660004,83.029999,82.449997,82.910004,76.508247,1289300
2020-08-10,82.360001,82.629997,82.110001,82.389999,76.028397,1251400
2020-08-11,83.480003,83.610001,82.330002,82.430000,76.065308,1645600
2020-08-12,84.500000,85.239998,84.410004,84.930000,78.372269,1882400
2020-08-13,85.599998,85.839996,85.110001,85.370003,78.778305,2656300
2020-08-14,85.070000,85.110001,84.440002,84.650002,78.113892,1935200
2020-08-17,85.440002,87.110001,85.349998,86.089996,79.442703,1573700
2020-08-18,86.150002,86.320000,85.169998,85.629997,79.018219,1602300
2020-08-19,86.510002,86.599998,85.300003,85.470001,78.870575,1676000
2020-08-20,85.959999,87.320000,85.750000,87.139999,80.411629,1992000
2020-08-21,86.230003,86.470001,85.860001,86.400002,79.728775,896700
2020-08-24,86.750000,86.989998,86.029999,86.379997,79.710312,919900
2020-08-25,86.910004,86.930000,86.129997,86.449997,79.774902,1431200
2020-08-26,86.430000,87.059998,86.309998,87.029999,80.310127,1358600
2020-08-27,88.150002,88.230003,86.669998,87.000000,80.282440,1372100
2020-08-28,86.620003,86.680000,85.839996,86.599998,79.913322,1436200
2020-08-31,86.379997,86.949997,86.040001,86.059998,79.415024,2320900
2020-09-01,87.889999,87.889999,86.209999,86.870003,80.162476,2986100
2020-09-02,87.800003,88.949997,87.739998,88.860001,81.998825,1639100
2020-09-03,89.230003,89.230003,86.559998,87.099998,80.374718,1840800
2020-09-04,87.300003,87.480003,85.440002,86.680000,79.987152,1529600
2020-09-08,86.900002,87.900002,86.470001,87.330002,80.586960,1635700
2020-09-09,88.400002,89.120003,88.220001,88.220001,81.408241,1360500
2020-09-10,89.720001,89.870003,88.370003,88.519997,81.685074,1655500
2020-09-11,90.419998,90.680000,89.339996,89.879997,82.940071,1860400
2020-09-14,89.580002,90.519997,89.550003,90.029999,83.078484,1172600
2020-09-15,91.730003,91.970001,90.870003,91.000000,83.973587,1049800
2020-09-16,92.269997,92.269997,89.680000,89.849998,82.912384,5933100
2020-09-17,90.239998,90.989998,89.889999,90.970001,83.945900,2154100
2020-09-18,91.860001,91.860001,90.300003,90.940002,83.918221,2275900
2020-09-21,89.610001,89.709999,88.349998,89.500000,82.589409,1770300
2020-09-22,89.300003,89.500000,88.330002,88.919998,82.054192,1674100
2020-09-23,88.580002,88.690002,87.349998,87.449997,80.697685,1548700
2020-09-24,86.660004,86.930000,85.849998,86.300003,79.636497,1580200
2020-09-25,85.989998,87.239998,85.989998,87.110001,80.383949,1034500
2020-09-28,87.360001,87.739998,86.989998,87.050003,80.328583,1011200
2020-09-29,88.099998,88.099998,86.680000,87.040001,80.319351,3839200
2020-09-30,87.290001,87.470001,86.480003,86.959999,80.245529,2676800
2020-10-01,88.300003,88.320000,87.040001,87.300003,80.559273,1965100
2020-10-02,86.879997,87.809998,86.760002,87.519997,80.762291,1708800
2020-10-05,88.199997,88.489998,87.970001,88.269997,81.454376,2488400
2020-10-06,87.860001,87.919998,86.330002,86.449997,79.774902,1436200
2020-10-07,86.029999,86.269997,85.370003,85.940002,79.304291,1572900
2020-10-08,86.860001,87.589996,86.750000,87.540001,80.780746,1210700
2020-10-09,88.379997,88.699997,88.180000,88.389999,81.565109,1441800
2020-10-12,88.839996,88.910004,88.089996,88.230003,81.417473,1122100
2020-10-13,88.480003,88.540001,87.330002,87.430000,80.679245,2478100
2020-10-14,87.839996,87.919998,87.029999,87.430000,80.679245,1428400
2020-10-15,85.400002,85.860001,84.949997,85.389999,78.796761,1156500
2020-10-16,85.989998,87.000000,85.910004,86.190002,79.534988,1181900
2020-10-19,86.750000,86.879997,85.449997,85.790001,79.165871,1294500
2020-10-20,85.489998,86.070000,85.330002,85.690002,79.073593,1795500
2020-10-21,84.930000,85.209999,84.129997,84.139999,77.643265,1520000
2020-10-22,84.209999,84.669998,84.040001,84.410004,77.892426,1303900
2020-10-23,84.629997,84.879997,84.120003,84.430000,77.910881,810400
2020-10-26,84.099998,84.400002,83.500000,84.180000,77.680183,1876400
2020-10-27,81.989998,82.320000,80.800003,80.949997,74.699577,4040400
2020-10-28,79.389999,79.720001,78.309998,78.360001,72.309563,1971500
2020-10-29,77.660004,78.459999,77.059998,78.070000,72.041954,1639100
2020-10-30,77.709999,78.080002,77.040001,78.080002,72.051186,1467800
2020-11-02,79.209999,79.959999,78.610001,79.769997,73.610687,2102900
2020-11-03,81.430000,81.760002,81.019997,81.050003,74.791862,1759000
2020-11-04,83.440002,85.040001,83.430000,83.760002,77.292618,3426000
2020-11-05,84.470001,84.550003,83.769997,84.230003,77.726326,1748000
2020-11-06,84.680000,85.029999,84.379997,84.720001,78.178482,2262300
2020-11-09,85.180000,85.779999,83.910004,83.930000,77.449486,2227000
2020-11-10,84.769997,84.910004,84.169998,84.250000,77.744781,1577900
2020-11-11,85.940002,86.199997,85.400002,86.000000,79.359657,1334300
2020-11-12,86.430000,86.430000,85.400002,85.620003,79.008995,1178000
2020-11-13,85.720001,86.220001,85.589996,86.099998,79.451935,1043400
2020-11-16,86.290001,86.620003,86.120003,86.410004,79.737999,1033000
2020-11-17,86.949997,87.050003,86.370003,86.519997,79.839500,1553100
2020-11-18,86.650002,86.720001,85.720001,85.720001,79.101273,3149400
2020-11-19,86.360001,87.239998,86.080002,87.199997,80.466995,2659300
2020-11-20,87.019997,87.550003,86.959999,87.519997,80.762291,2652000
2020-11-23,87.150002,87.410004,86.940002,87.309998,80.568504,2805800
2020-11-24,87.760002,88.430000,87.730003,88.300003,81.482063,2750000
2020-11-25,89.019997,89.570000,88.889999,89.180000,82.294113,2030300
2020-11-27,89.160004,89.919998,88.790001,89.760002,82.829338,1503200
2020-11-30,89.879997,90.930000,89.739998,90.830002,83.816719,4070300
2020-12-01,89.300003,90.769997,89.300003,90.720001,83.715210,4722400
2020-12-02,91.430000,92.099998,91.269997,91.580002,84.508812,1317600
2020-12-03,90.820000,91.110001,90.110001,90.239998,83.272263,1499100
2020-12-04,91.059998,91.620003,90.980003,91.620003,84.545715,882600
2020-12-07,91.489998,91.720001,91.279999,91.500000,84.434982,841200
2020-12-08,90.010002,91.540001,90.000000,91.209999,84.167366,1548000
2020-12-09,91.860001,91.889999,91.150002,91.610001,84.536491,1049300
2020-12-10,91.610001,92.180000,91.320000,91.680000,84.601082,856600
2020-12-11,91.919998,92.669998,91.570000,92.620003,85.468506,1908300
2020-12-14,91.360001,92.199997,90.500000,90.550003,83.558342,2339100
2020-12-15,90.059998,90.239998,89.559998,89.970001,83.023117,2136600
2020-12-16,91.000000,91.260002,90.580002,90.970001,83.945900,2159600
2020-12-17,92.440002,92.699997,91.949997,91.980003,84.877922,1675000
2020-12-18,91.860001,91.910004,90.500000,90.910004,83.890533,3210700
2020-12-21,88.269997,88.720001,87.410004,88.459999,81.629707,3298400
2020-12-22,88.419998,88.449997,87.940002,88.180000,81.371323,1427900
2020-12-23,88.720001,88.849998,88.139999,88.379997,81.555885,966700
2020-12-24,88.529999,88.720001,88.309998,88.550003,81.712769,557300
2020-12-28,90.790001,91.320000,90.139999,91.199997,84.158142,2449800
2020-12-29,92.860001,93.680000,92.750000,93.349998,86.142136,2411500
2020-12-30,94.129997,95.040001,93.970001,94.360001,87.074150,1889600
2020-12-31,94.180000,94.529999,93.360001,94.430000,87.138741,913300
2021-01-04,95.010002,95.110001,93.730003,94.370003,87.083382,1467600
2021-01-05,94.589996,94.889999,93.709999,94.610001,87.304848,1581300
2021-01-06,93.260002,94.510002,93.239998,93.510002,86.289780,1251700
2021-01-07,93.290001,93.690002,92.739998,93.400002,86.188278,1572700
2021-01-08,93.959999,94.209999,93.480003,94.040001,86.778862,1595600
2021-01-11,93.669998,94.570000,93.500000,94.389999,87.101830,1668600
2021-01-12,93.779999,93.970001,93.000000,93.849998,86.603523,2098700
2021-01-13,93.519997,94.080002,93.309998,93.309998,86.105225,2659800
2021-01-14,94.059998,95.220001,93.839996,94.620003,87.314079,1966800
2021-01-15,95.610001,96.540001,95.419998,95.629997,88.246086,2409600
2021-01-19,96.379997,96.879997,95.849998,96.690002,89.224243,2280800
2021-01-20,96.800003,97.099998,96.529999,96.919998,89.436485,1780200
2021-01-21,96.879997,96.959999,96.389999,96.879997,89.399567,1072200
2021-01-22,96.940002,97.519997,96.550003,96.900002,89.418030,2545100
2021-01-25,97.190002,98.519997,96.739998,98.470001,90.866806,3088800
2021-01-26,94.339996,95.940002,93.910004,95.940002,88.532158,4486000
2021-01-27,94.760002,94.879997,92.860001,92.900002,85.726883,5090400
2021-01-28,93.820000,94.519997,92.790001,92.839996,85.671509,1957900
2021-01-29,91.250000,91.639999,89.470001,90.470001,83.484512,3008200
2021-02-01,90.720001,90.739998,89.489998,89.760002,82.829338,2165000
